name,type,value,date
MH-MHKFT-1F-01,4,26.0,19:53
MH-HX-A-5F-505,5,26.0,19:53
MH-XTYG-CYL-2F-05,6,22.5,19:53
MH-GCLXSYZX-9#-OUT,7,21.5,19:53
MH-MLL-6F-B606-2,8,21.0,19:53
MH-XZY-1F-114,9,17.0,19:53
MH-X49-student-14#-OUT,10,15.5,19:53
MH-WX-3F-309,1,99.0,19:54
MH-HX-A-5F-535,2,88.0,19:54
MH-MLL-9F-A901,3,71.5,19:54
MH-XZY-2F-212,4,67.5,19:54
MH-LZDTSG-2F-05,5,61.0,19:54
MH-LZDTSG-3F-02,6,50.0,19:54
MH-MHKFT-1F-01,7,47.5,19:54
MH-MLL-4F-B406-1,8,20.0,19:54
MH-YX3-4F-401,9,19.5,19:54
MH-XTYG-CYL-54#-OUT,10,19.0,19:54
MH-CLF-5F-501,1,71.5,19:55
MH-XNTYG-3F-01,2,33.0,19:55
MH-BYGTSG-3F-04,3,19.5,19:55
MH-GCLXSYZX-9#-OUT,4,13.5,19:55
MH-D1CY-1F-17,5,12.0,19:55
MH-X49-student-14#-OUT,6,11.5,19:55
MH-GCLXSYZX-2F-01,7,10.5,19:55
MH-XTYG-CYL-54#-OUT,8,10.0,19:55
MH-LXZL-4F-410,9,9.0,19:55
MH-WX-4F-415,10,8.5,19:55
MH-GCLXSYZX-3F-04,1,106.0,19:56
MH-BYGSXX-3F-01,2,90.0,19:56
MH-LZDTSG-3F-01,3,61.5,19:56
MH-MLL-9F-A904,4,58.5,19:56
MH-BYGTSG-3F-05,5,51.5,19:56
MH-GCLXSYZX-3F-02,6,37.0,19:56
MH-ZYXY-5F-04,7,35.0,19:56
MH-LWLZX-2F-02,8,28.0,19:56
MH-NXSWXY-BGT-01,9,25.0,19:56
MH-HX-A-5F-523,10,19.5,19:56
MH-BYGTSG-2F-04,1,84.5,19:57
MH-GCLXSYZX-2F-01,2,80.0,19:57
MH-XZY-1F-111,3,73.0,19:57
MH-NS1-3F-0-YJ,4,41.5,19:57
MH-MLL-5F-B508,5,31.5,19:57
MH-MLL-5F-A506-1,6,22.0,19:57
MH-BYGTSG-2F-01,7,22.0,19:57
MH-D1CY-1F-16,8,21.0,19:57
MH-BYGTSG-4F-03,9,20.5,19:57
MH-SXL-1F-05,10,20.5,19:57
MH-XSY-1F-115,1,63.5,19:58
MH-CLE-2F-203,2,59.5,19:58
MH-YX2-1F-2-116,3,58.0,19:58
MH-YX3-3F-308B,4,56.5,19:58
MH-WX-1F-108,5,47.0,19:58
MH-NS2-1F-103,6,37.5,19:58
MH-CLA-3F-313-2,7,23.5,19:58
MH-HKY-2F-224,8,23.0,19:58
MH-XZY-2F-204,9,21.5,19:58
MH-CLF-5F-519,10,21.0,19:58
MH-GCLXSYZX-2F-04,1,56.5,19:59
MH-GCLXSYZX-2F-02,2,34.5,19:59
MH-XSY-1F-115,3,34.0,19:59
MH-ZYXY-6F-01,4,26.0,19:59
MH-BYGTSG-2F-03,5,24.5,19:59
MH-LZDTSG-3F-02,6,22.5,19:59
MH-NS2-2F-212,7,20.0,19:59
MH-BYGTSG-4F-04,8,18.0,19:59
MH-XZY-1F-114,9,16.5,19:59
MH-BYGTSG-3F-04,10,14.5,19:59
MH-WX-3F-309,1,55.0,20:00
MH-HX-A-5F-535,2,47.0,20:00
MH-LZDTSG-3F-01,3,43.0,20:00
MH-ZYXY-6F-01,4,41.0,20:00
MH-SXL-2F-06,5,29.5,20:00
MH-CLA-3F-313-2,6,22.5,20:00
MH-CLD-4F-439,7,20.5,20:00
MH-CL-E-3F-01,8,19.5,20:00
MH-XZY-1F-114,9,18.5,20:00
MH-CL-H-3F-311,10,13.5,20:00
MH-XSY-1F-115,1,97.0,20:01
MH-ZYXY-5F-04,2,93.5,20:01
MH-XZY-2F-213,3,59.0,20:01
MH-LZDTSG-2F-06,4,54.5,20:01
MH-YX3-3F-308B,5,33.0,20:01
MH-D1CY-1F-16,6,28.0,20:01
MH-YXL-7-3F-01,7,26.5,20:01
MH-ZYXY-5F-01,8,19.5,20:01
MH-CLB-2F-204,9,13.5,20:01
MH-BYGTSG-4F-03,10,11.5,20:01
MH-HKY-2F-224,1,96.0,20:02
MH-CLB-2F-212,2,96.0,20:02
MH-CLE-2F-203,3,64.0,20:02
MH-NS1-2F-204,4,51.0,20:02
MH-ZYXY-6F-01,5,35.5,20:02
MH-D1CY-1F-18,6,29.5,20:02
MH-XNTYG-2F-01,7,21.5,20:02
MH-WX-2F-201,8,18.0,20:02
MH-LZDTSG-3F-09,9,18.0,20:02
MH-LZDTSG-2F-01,10,17.0,20:02
MH-XZY-2F-211,1,129.0,20:03
MH-XZY-1F-114,2,77.0,20:03
MH-MLL-5F-B508,3,66.5,20:03
MH-XZY-1F-106,4,53.0,20:03
MH-XZY-2F-212,5,40.5,20:03
MH-MLL-5F-A504-1,6,33.0,20:03
MH-GCLXSYZX-9#-OUT,7,30.0,20:03
MH-MLL-6F-B604,8,24.0,20:03
MH-CLD-4F-416,9,22.0,20:03
MH-HJL-3F-308,10,19.5,20:03
MH-XSY-1F-115,1,87.5,20:04
MH-LZDTSG-2F-06,2,42.0,20:04
MH-BYGTSG-3F-01,3,41.0,20:04
MH-XTYG-CYL-2F-05,4,35.5,20:04
MH-GCLXSYZX-3F-04,5,24.0,20:04
MH-LZDTSG-3F-09,6,19.0,20:04
MH-BYGTSG-2F-04,7,16.0,20:04
MH-SXL-1F-05,8,15.5,20:04
MH-NXSWXY-BGT-04,9,10.5,20:04
MH-XTYG-1F-08,10,10.0,20:04
MH-CL-E-2F-02,1,98.5,20:05
MH-SDL-2F-N201,2,75.0,20:05
MH-BYGTSG-3F-04,3,55.0,20:05
MH-MLL-7F-B731,4,43.5,20:05
MH-CLB-2F-202,5,27.5,20:05
MH-MLL-4F-A408,6,24.5,20:05
MH-X49-student-14#-OUT,7,19.0,20:05
MH-MLL-7F-A702,8,18.5,20:05
MH-XZY-2F-202,9,17.0,20:05
MH-LZDTSG-2F-05,10,16.5,20:05
MH-BYGSXX-3F-01,1,93.0,20:06
MH-CL-E-3F-01,2,64.0,20:06
MH-XZY-2F-202,3,63.0,20:06
MH-MLL-9F-A902,4,60.0,20:06
MH-YX3-3F-310,5,59.5,20:06
MH-YX-4A219,6,56.5,20:06
MH-YX7-5F-510,7,44.0,20:06
MH-D1CY-1F-16,8,43.5,20:06
MH-D1CY-1F-17,9,42.5,20:06
MH-BYGTSG-3F-05,10,37.0,20:06
MH-FC2-3F-313,1,57.0,20:07
MH-LZDTSG-3F-02,2,43.0,20:07
MH-HJL-4F-410,3,33.0,20:07
MH-BYGTSG-3F-01,4,28.5,20:07
MH-BYGTSG-4F-04,5,28.0,20:07
MH-D1CY-1F-16,6,24.5,20:07
MH-ZYXY-5F-04,7,17.5,20:07
MH-SXL-1F-05,8,15.0,20:07
MH-MLL-6F-B608,9,12.5,20:07
MH-XSY-1F-115,10,12.5,20:07
XH-XSY-4F-S403C,1,60.0,20:08
MH-XTYG-CYL-1F-01,2,46.5,20:08
MH-NS2-3F-0-301,3,44.0,20:08
MH-BYGTSG-3F-05,4,43.0,20:08
MH-YX1-2F-XSBG,5,33.0,20:08
MH-BYGTSG-2F-02,6,31.0,20:08
MH-HJKXL-2F-08,7,27.5,20:08
MH-CLB-2F-210,8,23.5,20:08
MH-HX-A-1F-101,9,22.5,20:08
MH-MLL-5F-B508,10,21.0,20:08
MH-CLF-2F-201,1,72.0,20:09
MH-MHKFT-1F-01,2,70.0,20:09
XH-XSY-1F-S103-2,3,55.0,20:09
MH-BYGTSG-4F-04,4,51.0,20:09
MH-XTYG-CYL-1F-03,5,48.5,20:09
MH-BYGTSG-3F-05,6,47.5,20:09
MH-NS2-2F-212,7,31.0,20:09
MH-GCLXSYZX-9#-OUT,8,23.0,20:09
MH-YX2-4F-2-417,9,22.0,20:09
MH-D1CY-1F-12,10,19.5,20:09
MH-CLB-3F-304,1,54.5,20:10
MH-HJL-3F-309,2,51.0,20:10
MH-XZY-1F-114,3,39.0,20:10
MH-HX-A-4F-408,4,32.5,20:10
MH-ZYXY-5F-04,5,20.0,20:10
MH-BYGTSG-4F-05,6,16.5,20:10
MH-student-X37-11#-OUT,7,13.5,20:10
MH-HX-A-5F-526,8,12.5,20:10
MH-XNTYG-3F-01,9,12.0,20:10
MH-JJT-42#-OUT,10,9.5,20:10
MH-BYGTSG-4F-05,1,49.0,20:11
MH-BYGSXX-3F-01,2,37.5,20:11
MH-BYGTSG-3F-04,3,23.5,20:11
MH-XZY-1F-105,4,23.0,20:11
MH-LZDTSG-2F-05,5,19.0,20:11
MH-BYGTSG-2F-01,6,11.0,20:11
MH-HLGC-1F-02,7,10.0,20:11
MH-XZY-1F-107,8,9.0,20:11
MH-student-X37-11#-OUT,9,7.5,20:11
MH-WWQT-41#-OUT,10,7.5,20:11
MH-BYGTSG-3F-05,1,46.5,20:12
MH-XZY-1F-113,2,44.5,20:12
MH-YX2-5F-2-509,3,39.0,20:12
MH-MHKFT-1F-01,4,38.5,20:12
MH-BYGTSG-1F-07,5,36.5,20:12
MH-XZY-1F-111,6,35.5,20:12
MH-MLL-6F-B606-1,7,23.5,20:12
MH-XTYG-CYL-2F-05,8,23.0,20:12
MH-CLD-4F-416,9,22.5,20:12
MH-CLF-5F-519,10,20.5,20:12
MH-MHKFT-1F-01,1,62.5,20:13
MH-ZYXY-5F-04,2,49.5,20:13
MH-BYGTSG-3F-05,3,47.5,20:13
MH-CLB-4F-407,4,34.5,20:13
MH-MLL-3F-B308,5,33.5,20:13
MH-student-X37-11#-OUT,6,22.5,20:13
MH-NXSWXY-BGT-01,7,22.0,20:13
MH-YX2-2F-2-205,8,21.5,20:13
MH-MLL-5F-B508,9,20.0,20:13
MH-XTYG-CYL-2F-05,10,19.5,20:13
MH-BYGTSG-3F-05,1,71.5,20:14
MH-XZY-1F-114,2,71.5,20:14
MH-BYGTSG-3F-04,3,51.5,20:14
MH-BYGTSG-4F-04,4,48.5,20:14
MH-XZY-1F-106,5,44.5,20:14
MH-LWLZX-2F-02,6,20.0,20:14
MH-NS3-1F-103-1,7,17.5,20:14
MH-GCLXSYZX-9#-OUT,8,10.0,20:14
MH-XTYG-CYL-1F-03,9,10.0,20:14
MH-YYG-1F-03,10,8.0,20:14
MH-LZDTSG-2F-01,1,42.5,20:15
MH-XZY-1F-112,2,39.5,20:15
MH-XZY-1F-111,3,34.5,20:15
MH-BYGTSG-3F-02,4,33.0,20:15
MH-WX-1F-128,5,32.5,20:15
MH-XTYG-CYL-2F-05,6,29.0,20:15
MH-LZDTSG-3F-03,7,24.5,20:15
MH-BYGTSG-3F-05,8,22.5,20:15
MH-LZDTSG-3F-01,9,20.5,20:15
MH-CLD-4F-410,10,20.0,20:15
MH-BYGSXX-3F-01,1,103.0,20:16
MH-LZDTSG-3F-10,2,77.0,20:16
MH-XTYG-CYL-2F-05,3,76.5,20:16
MH-XZY-1F-113,4,45.0,20:16
MH-CL-H-3F-313,5,35.0,20:16
MH-CLB-2F-202,6,20.5,20:16
MH-CLF-2F-211-2,7,16.0,20:16
MH-GCLXSYZX-9#-OUT,8,12.0,20:16
MH-XNTYG-2F-01,9,10.0,20:16
MH-X49-student-14#-OUT,10,10.0,20:16
MH-BYGTSG-2F-05,1,47.0,20:17
MH-YX4B-4B411,2,42.0,20:17
MH-XSY-1F-115,3,40.0,20:17
MH-XZY-1F-112,4,26.0,20:17
MH-MLL-9F-A901,5,20.0,20:17
MH-WLL-Z-2F-04,6,17.5,20:17
MH-LZDTSG-3F-01,7,16.5,20:17
MH-NSSYL-2F-207,8,14.0,20:17
MH-HLGC-1,9,13.0,20:17
MH-JJT-42#-OUT,10,12.0,20:17
MH-BYGTSG-1F-01,1,81.5,20:18
MH-ZYXY-5F-01,2,80.5,20:18
MH-NSSYL-2F-207,3,55.5,20:18
MH-MLL-9F-A904,4,35.0,20:18
MH-CL-E-3F-01,5,31.0,20:18
MH-BYGTSG-2F-04,6,27.0,20:18
MH-HJL-4F-407,7,18.5,20:18
MH-BYGTSG-4F-03,8,15.0,20:18
XH-XSY-1F-S101-2,9,13.5,20:18
MH-D4CY-2F-01,10,13.5,20:18
MH-MLL-6F-A602,1,78.5,20:19
MH-ZYXY-5F-01,2,61.0,20:19
MH-BYGSXX-3F-01,3,56.0,20:19
MH-BYGTSG-3F-05,4,55.0,20:19
MH-LZDTSG-3F-02,5,52.0,20:19
MH-BYGTSG-1F-01,6,46.0,20:19
MH-XSY-1F-115,7,41.5,20:19
MH-YX7-3F-301,8,36.0,20:19
MH-HX-A-4F-408,9,27.5,20:19
MH-MLL-5F-A506-1,10,23.5,20:19
MH-XZY-2F-202,1,17.5,20:20
MH-MLXY-N-4F-05,2,16.5,20:20
MH-WX-4F-417-1,3,11.0,20:20
MH-GCLXSYZX-4F-06,4,10.0,20:20
MH-XTYG-CYL-54#-OUT,5,10.0,20:20
MH-D4CY-2F-01,6,9.0,20:20
MH-BYGTSG-2F-05,7,7.0,20:20
MH-XNTYG-44#-OUT,8,4.5,20:20
MH-XTYG-1F-10,9,3.0,20:20
MH-ZYXY-5F-04,10,1.0,20:20
MH-XZY-2F-213,1,50.0,20:21
MH-BYGTSG-3F-05,2,45.5,20:21
MH-GCLXSYZX-4F-02,3,35.5,20:21
MH-MLL-5F-B508,4,29.5,20:21
MH-BYGSXX-3F-01,5,28.0,20:21
MH-GCLXSYZX-9#-OUT,6,24.5,20:21
MH-XSY-1F-115,7,21.5,20:21
MH-YX3-2F-201,8,18.5,20:21
MH-GMTYC-2F-07,9,18.0,20:21
MH-FC2-5F-510,10,17.5,20:21
MH-XNTYG-1F-01,1,30.0,20:22
XH-XSY-3F-AP300-2,2,25.5,20:22
XH-XSY-3F-AP300-1,3,22.5,20:22
MH-GCLXSYZX-2F-01,4,20.5,20:22
MH-BYGTSG-1F-07,5,19.0,20:22
MH-MLL-5F-A506-2,6,8.0,20:22
MH-YXL-1-2F-04,7,7.0,20:22
MH-BYGTSG-2F-05,8,6.5,20:22
MH-GCLXSYZX-9#-OUT,9,6.0,20:22
MH-CLA-5F-500-1,10,5.0,20:22
MH-BYGSXX-3F-01,1,72.5,20:23
MH-BYGTSG-2F-05,2,45.0,20:23
MH-ZYXY-5F-01,3,40.5,20:23
MH-XZY-1F-102,4,33.0,20:23
MH-HLGC-1,5,17.0,20:23
MH-GMTYC-2F-07,6,15.0,20:23
MH-CLC-3F-301,7,15.0,20:23
MH-XZY-2F-212,8,14.5,20:23
MH-YX7-3F-301,9,14.5,20:23
MH-BYGTSG-2F-01,10,13.5,20:23
MH-BYGTSG-2F-05,1,71.5,20:24
MH-JZG-5F-501,2,48.5,20:24
MH-LZDTSG-2F-05,3,43.5,20:24
MH-BYGTSG-4F-04,4,41.0,20:24
MH-CLB-2F-202,5,38.5,20:24
MH-BYGTSG-3F-05,6,30.5,20:24
MH-YX1-3F-306-1,7,20.5,20:24
MH-LZDTSG-3F-10,8,20.0,20:24
MH-X49-student-14#-OUT,9,17.5,20:24
MH-CL-E-2F-02,10,16.0,20:24
MH-XZY-1F-106,1,43.5,20:25
MH-BYGTSG-2F-04,2,43.0,20:25
MH-XSY-1F-115,3,33.5,20:25
MH-HJL-3F-308,4,26.5,20:25
MH-ZYXY-5F-01,5,21.0,20:25
MH-student-X37-11#-OUT,6,12.5,20:25
MH-LZDTSG-3F-02,7,11.5,20:25
MH-HLGC-1,8,11.5,20:25
MH-WX-2F-203,9,11.5,20:25
MH-LZDTSG-2F-06,10,10.5,20:25
MH-CL-H-3F-313,1,59.0,20:26
MH-MHKFT-1F-01,2,24.0,20:26
MH-NXSWXY-F3-1F-05,3,20.5,20:26
MH-LWLZX-2F-02,4,18.5,20:26
MH-ZYXY-6F-01,5,17.5,20:26
MH-YX4B-4B1FZL,6,16.5,20:26
MH-LZDTSG-3F-10,7,12.5,20:26
MH-CL-D-2F-08,8,11.5,20:26
MH-XZY-1F-111,9,11.0,20:26
MH-YYG-1F-01,10,11.0,20:26
MH-BYGWLX-4F-07,1,63.5,20:27
MH-MHKFT-1F-01,2,35.5,20:27
MH-CL-H-3F-313,3,21.0,20:27
MH-NS2-2F-0-205,4,15.5,20:27
MH-YX1-3F-301-B,5,11.0,20:27
MH-CL-H-3F-311,6,11.0,20:27
MH-LZDTSG-3F-10,7,10.5,20:27
MH-HX-A-3F-302,8,6.5,20:27
MH-GCLXSYZX-2F-01,9,6.0,20:27
MH-LXZL-51#-OUT,10,6.0,20:27
MH-CLA-5F-502-2,1,69.0,20:28
MH-SDL-2F-N201,2,57.5,20:28
MH-HX-A-4F-407A,3,21.0,20:28
MH-XTYG-CYL-1F-14,4,19.0,20:28
MH-FC1-2F-204,5,14.5,20:28
MH-XTYG-CYL-1F-01,6,12.5,20:28
MH-HKY-4F-401,7,5.5,20:28
MH-ZWL-2F-201-3,8,3.5,20:28
MH-ZYXY-5F-04,9,1.0,20:28
MH-BYGSXX-3F-01,10,1.0,20:28
MH-BYGWLX-4F-07,1,86.0,20:29
MH-XSY-1F-115,2,61.5,20:29
MH-BYGTSG-3F-05,3,36.5,20:29
MH-BYGTSG-2F-05,4,30.5,20:29
MH-CLD-4F-413,5,13.0,20:29
MH-GCLXSYZX-2F-04,6,12.5,20:29
MH-ZYXY-5F-04,7,11.5,20:29
MH-GCLXSYZX-2F-02,8,10.0,20:29
MH-HJL-3F-308,9,9.0,20:29
MH-BYGTSG-4F-06,10,8.0,20:29
MH-WLL-Z-2F-04,1,72.5,20:30
MH-MLL-6F-B606-2,2,40.0,20:30
MH-FC1-4F-418,3,38.5,20:30
MH-MHKFT-1F-01,4,35.0,20:30
MH-FC2-3F-312,5,34.5,20:30
MH-CLF-2F-211-2,6,17.0,20:30
MH-GCLXSYZX-9#-OUT,7,12.5,20:30
MH-YX2-3F-2-307,8,10.5,20:30
MH-NXSWXY-BGT-01,9,8.0,20:30
MH-XZY-1F-114,10,6.0,20:30
MH-XSY-1F-115,1,137.0,20:31
MH-CLA-5F-502-1,2,65.0,20:31
MH-D1CY-1F-18,3,40.0,20:31
MH-BYGTSG-2F-01,4,33.5,20:31
MH-MLL-8F-A804,5,31.5,20:31
MH-ZYXY-5F-05,6,30.0,20:31
MH-BYGTSG-2F-02,7,28.5,20:31
MH-MLL-6F-A608,8,27.5,20:31
MH-MLL-6F-B608,9,20.5,20:31
MH-XTYG-CYL-1F-01,10,16.5,20:31
MH-XSY-1F-115,1,75.5,20:32
MH-XZY-1F-113,2,61.0,20:32
MH-XZY-1F-105,3,57.0,20:32
MH-WX-2F-219,4,36.0,20:32
MH-MHKFT-1F-01,5,33.0,20:32
MH-BYGTSG-3F-04,6,29.5,20:32
MH-XZY-1F-111,7,28.0,20:32
MH-LXZL-4F-418,8,26.5,20:32
MH-GCLXSYZX-2F-01,9,23.0,20:32
MH-BYGTSG-2F-05,10,22.0,20:32
MH-CL-E-3F-01,1,61.0,20:33
MH-BYGTSG-2F-03,2,37.5,20:33
MH-MHKFT-1F-01,3,35.5,20:33
MH-NS3-3F-303,4,34.0,20:33
MH-SDL-2F-N201,5,33.5,20:33
MH-MLL-6F-B608,6,33.0,20:33
MH-MLL-9F-A906-2,7,30.5,20:33
MH-YX-4A219,8,28.0,20:33
MH-CLD-4F-410,9,27.5,20:33
MH-BYGTSG-2F-05,10,26.5,20:33
MH-BYGTSG-3F-05,1,65.0,20:34
MH-ZYXY-5F-06,2,62.0,20:34
MH-BYGTSG-4F-03,3,38.5,20:34
MH-D4CY-2F-01,4,32.5,20:34
MH-BYGTSG-2F-04,5,30.0,20:34
MH-YYG-1F-07,6,22.0,20:34
MH-GCLXSYZX-5F-02,7,21.0,20:34
MH-BYGTSG-4F-05,8,18.0,20:34
MH-LXZL-4F-418,9,18.0,20:34
MH-LZDTSG-3F-02,10,14.0,20:34
MH-ZYXY-5F-01,1,49.5,20:35
MH-XTYG-CYL-54#-OUT,2,12.5,20:35
MH-GCLXSYZX-9#-OUT,3,7.0,20:35
MH-BYGTSG-3F-04,4,6.5,20:35
MH-YXL-2-3F-01,5,5.5,20:35
MH-ZYXY-5F-04,6,1.0,20:35
MH-BYGSXX-3F-01,7,1.0,20:35
MH-XZY-1F-111,8,1.0,20:35
MH-NS3-5F-0-506,9,1.0,20:35
MH-MLL-6F-A602,10,1.0,20:35
MH-BYGSXX-3F-01,1,86.5,20:36
MH-XXY-5F-507,2,66.5,20:36
MH-LZDTSG-3F-01,3,63.5,20:36
MH-WX-4F-415,4,54.5,20:36
MH-FC2-5F-510,5,50.5,20:36
MH-MLL-9F-A902,6,40.5,20:36
XH-XSY-1F-S101-2,7,37.0,20:36
MH-XZY-1F-107,8,32.5,20:36
MH-HX-A-1F-131,9,31.0,20:36
MH-XZY-2F-213,10,29.5,20:36
MH-ZYXY-5F-01,1,77.5,20:37
MH-GCLXSYZX-3F-05,2,75.5,20:37
MH-XSY-1F-115,3,68.5,20:37
MH-MLL-2F-B201,4,46.5,20:37
MH-LXZL-4F-418,5,25.0,20:37
MH-YX2-4F-2-413,6,24.0,20:37
MH-D1CY-1F-18,7,21.0,20:37
MH-SXL-1F-05,8,13.0,20:37
MH-HLGC-1F-01,9,9.5,20:37
MH-XTYG-CYL-1F-03,10,9.5,20:37
MH-JZG-5F-501,1,55.5,20:38
MH-BYGTSG-3F-05,2,40.5,20:38
MH-LWLZX-2F-02,3,39.5,20:38
MH-BYGTSG-2F-02,4,39.0,20:38
MH-GCLXSYZX-4F-02,5,38.0,20:38
MH-BYGTSG-2F-05,6,36.5,20:38
MH-LZDTSG-3F-01,7,36.5,20:38
MH-XZY-1F-113,8,28.5,20:38
MH-NS2-2F-212,9,21.5,20:38
MH-BYGTSG-4F-05,10,20.5,20:38
MH-BYGTSG-2F-01,1,42.0,20:39
MH-GCLXSYZX-4F-06,2,27.5,20:39
MH-MLL-5F-A504-2,3,26.5,20:39
MH-X49-student-14#-OUT,4,24.0,20:39
MH-NS1-4F-XXS,5,14.5,20:39
MH-BYGTSG-3F-04,6,13.0,20:39
MH-XTYG-2F-203-1,7,10.0,20:39
MH-XTYG-1F-105,8,9.5,20:39
MH-XNTYG-44#-OUT,9,6.5,20:39
MH-XNTYG-2F-01,10,6.5,20:39
MH-FC1-3F-305,1,96.5,20:40
MH-CLA-5F-502-2,2,63.5,20:40
MH-LZDTSG-3F-02,3,36.5,20:40
MH-HJL-3F-308,4,26.5,20:40
MH-ZYXY-5F-01,5,24.0,20:40
MH-MLL-9F-A904,6,13.5,20:40
MH-HJL-4F-410,7,13.0,20:40
MH-GCLXSYZX-9#-OUT,8,9.5,20:40
MH-ZYXY-5F-03,9,9.0,20:40
MH-BYGTSG-2F-05,10,9.0,20:40
MH-CLF-2F-201,1,49.0,20:41
MH-D1CY-1F-14,2,13.0,20:41
MH-XTYG-1F-09,3,12.5,20:41
MH-LZDTSG-3F-02,4,11.0,20:41
MH-GCLXSYZX-3F-06,5,10.5,20:41
MH-HX-A-1F-108,6,10.0,20:41
MH-BYGTSG-4F-05,7,9.0,20:41
MH-YX2-5F-2-509,8,7.5,20:41
MH-XTYG-CYL-54#-OUT,9,6.0,20:41
MH-GCLXSYZX-9#-OUT,10,6.0,20:41
MH-CLB-2F-208,1,44.5,20:42
MH-BYGTSG-2F-04,2,36.5,20:42
MH-XZY-1F-105,3,34.0,20:42
MH-WX-1F-108,4,29.0,20:42
MH-BYGTSG-3F-04,5,22.5,20:42
MH-XTYG-1F-10,6,19.5,20:42
MH-XTYG-CYL-1F-01,7,13.5,20:42
MH-HLGC-1F-02,8,9.5,20:42
MH-HLGC-1,9,8.5,20:42
MH-HX-A-5F-535,10,8.0,20:42
MH-BYGWLX-4F-02,1,94.5,20:43
MH-YX2-5F-2-509,2,73.5,20:43
MH-YX7-2F-214,3,50.5,20:43
MH-WX-4F-415,4,44.0,20:43
MH-MLL-4F-A408,5,33.0,20:43
MH-BYGTSG-2F-05,6,28.5,20:43
MH-WLL-Z-2F-04,7,27.0,20:43
MH-BYGTSG-4F-06,8,25.0,20:43
MH-LXZL-4F-418,9,22.0,20:43
MH-BYGTSG-2F-02,10,21.5,20:43
MH-MLL-7F-A702,1,102.5,20:44
MH-GCLXSYZX-3F-05,2,61.0,20:44
MH-HX-A-1F-129,3,40.5,20:44
MH-BYGTSG-4F-04,4,37.0,20:44
MH-BYGTSG-3F-05,5,30.0,20:44
MH-BYGTSG-3F-01,6,28.5,20:44
MH-HLGC-3,7,21.5,20:44
MH-BYGSXX-3F-01,8,20.5,20:44
XH-XSY-1F-S101-2,9,12.0,20:44
MH-HJL-3F-322,10,11.5,20:44
MH-XZY-1F-106,1,48.5,20:45
MH-MLL-6F-A602,2,42.5,20:45
MH-ZYXY-5F-01,3,42.5,20:45
MH-LZDTSG-3F-02,4,32.5,20:45
MH-MLL-7F-A702,5,28.0,20:45
MH-LZDTSG-3F-09,6,23.0,20:45
MH-GCLXSYZX-9#-OUT,7,17.5,20:45
MH-MLL-4F-B401,8,12.5,20:45
MH-XTYG-1F-12,9,12.5,20:45
XH-XSY-3F-AP300-2,10,10.0,20:45
MH-CL-H-3F-313,1,59.5,20:46
MH-XXY-5F-507,2,55.5,20:46
MH-STHJS-2F-205,3,55.0,20:46
MH-NS2-2F-204,4,46.5,20:46
MH-BYGTSG-2F-02,5,36.5,20:46
MH-LZDTSG-3F-02,6,35.5,20:46
MH-LZDTSG-3F-01,7,33.5,20:46
MH-LZDTSG-2F-01,8,32.0,20:46
MH-BYGSXX-3F-01,9,28.0,20:46
MH-ZYXY-5F-04,10,26.0,20:46
MH-XZY-1F-114,1,90.5,20:47
MH-NS2-5F-0-508-1,2,46.5,20:47
MH-MLL-6F-A602,3,42.0,20:47
MH-CLB-1F-111,4,38.5,20:47
MH-WLL-Z-2F-01,5,36.0,20:47
MH-BYGTSG-3F-04,6,31.0,20:47
MH-WX-2F-219,7,31.0,20:47
MH-LXZL-4F-418,8,18.0,20:47
MH-HJL-4F-410,9,16.5,20:47
MH-BYGTSG-4F-03,10,13.5,20:47
MH-MLL-7F-A704,1,60.5,20:48
MH-WX-4F-417-2,2,48.5,20:48
MH-GCLXSYZX-3F-04,3,31.0,20:48
MH-MLL-8F-A804,4,25.5,20:48
MH-ZYXY-5F-01,5,24.5,20:48
MH-XTYG-CYL-1F-01,6,24.0,20:48
MH-XZY-1F-107,7,22.0,20:48
MH-ZYXY-6F-03,8,22.0,20:48
MH-XTYG-CYL-54#-OUT,9,18.0,20:48
MH-YX3-3F-306,10,16.0,20:48
MH-ZYXY-5F-04,1,73.5,20:49
MH-ZYXY-5F-01,2,61.0,20:49
MH-CLF-2F-201,3,42.5,20:49
MH-HJL-3F-309,4,15.0,20:49
MH-YX2-3F-2-307,5,13.5,20:49
MH-XTYG-1F-10,6,12.5,20:49
MH-BYGTSG-3F-04,7,11.5,20:49
MH-HLGC-1F-02,8,11.0,20:49
MH-GCLXSYZX-4F-03,9,11.0,20:49
MH-LZDTSG-3F-02,10,10.5,20:49
MH-WLL-Z-2F-04,1,17.5,20:50
MH-XTYG-CYL-54#-OUT,2,15.0,20:50
XH-XSY-4F-S404B,3,14.5,20:50
MH-LZDTSG-3F-02,4,9.0,20:50
MH-JJT-42#-OUT,5,8.0,20:50
MH-XTYG-2F-203-2,6,7.0,20:50
MH-LZDTSG-3F-10,7,6.0,20:50
MH-XTYG-CYL-1F-01,8,6.0,20:50
MH-YX3-4F-401,9,6.0,20:50
MH-GCLXSYZX-4F-06,10,5.5,20:50
MH-NSSYL-2F-207,1,39.0,20:51
MH-BYGTSG-4F-03,2,21.0,20:51
MH-WLL-Z-2F-04,3,17.0,20:51
MH-LZDTSG-3F-03,4,16.5,20:51
MH-LZDTSG-2F-05,5,15.0,20:51
MH-HLGC-1,6,15.0,20:51
